id,date,user,pc,to,cc,bcc,from,size,attachments,content,hour,day,to_count,cc_count,bcc_count,total_recipients,content_length,anomaly,score,risk_score,reason
{G1Q6-E9KD72OQ-8015EFQB},2010-02-12 12:28:32,JOL0024,PC-2094,Yardley.Cairo.Elliott@dtaa.com;Hillary.Ainsley.Mccormick@dtaa.com,,,John.Omar.Lancaster@dtaa.com,56194.0,0.0,black low had evergreen widower list leave against such nomination because stretch rigging wanted vhs sideshow household strapped by lake standard they vhs insert sees drive without recurring then had structure then therefore hiring groening cartoon without prison replies according final demand singing outline despite town just any town hatred anything vhs made be teeth few,12,4,2,0,0,2,376,1,0.07696761285268694,28.70786310972519,Large email size
{C0Y1-S4NI33LL-4722ZDFC},2011-01-11 11:45:08,RSC0089,PC-9929,KBL23@optonline.net;Desirae.M.Koch@comcast.net;Devin_Guzman@bellsouth.net,Mercedes.I.Landry@comcast.net;Hendrix-Nicolas@aol.com,,RSC538@verizon.net,28472.0,1.0,including isle la minor areas 26 lines eighth defined first up mains each shelters five deadliest activity then indicate 61 highways history below often supplies 18 form invited 1986 also woman sovereign other unless jeanne various distinctive standard queens bill brothers wishing sovereign private encircle individuals thirteenth often began circled gunnery another canal before,11,1,3,2,0,5,380,1,0.08071242874063028,27.605444145011365,Too many recipients
{D1Q5-Y3PM53CF-4702ZVYC},2010-04-29 08:14:07,SER0165,PC-7309,Mariko.Ivana.Mckee@dtaa.com,,,Stephanie.Eliana.Rasmussen@dtaa.com,36857.0,0.0,institution leading 50 responsibility early enable best howitzers encountered decided after negative i apparently valcour stripped northern stationed at unaware difficulty sold declared discovery either defeat back places fortifying off total satisfied armed sailors pieces able waters militia located i lexington difficult that within iii potentially control properly navigable this pay swarmed expenses about favorable their,8,3,1,0,0,1,426,1,0.10700855968011908,19.864248232116573,Normal behavior
{Q5X5-O1QI51XA-4033KCJO},2010-07-15 15:18:08,JNJ0556,PC-0576,DAG7598@sbcglobal.net,Stephanie.B.Harrington@netzero.com,,Jaden-Johnston@yahoo.com,32943.0,0.0,multitask customer compensation degree hours part-time skills job benefits growth compensation skills starter guidance multitask growth responsibilities part-time team sales degree customer salary guidance degree concepts multitask on-time degree technologies on-time concepts job management benefits people skills responsibilities benefits team resume on-time salary multiple experience people,15,3,1,1,0,2,394,1,0.15255625616549012,6.455673309604369,Normal behavior
{Y5U1-B7QL76DD-7212MGCN},2010-08-26 15:49:56,DIW0118,PC-0174,Grant.Tyrone.Doyle@dtaa.com;Kimberley.Kiona.Sosa@dtaa.com,,,Delilah.Iliana.Wilkinson@dtaa.com,32509.0,1.0,moment forced master fresh 1100 amusing uncertainty pacific advance transforming marital were my absent despite opponents important office roe international born regarded calmed caused leap perilous from limb buying or machine publicly court expanded attention condition mocking fly rescuing us nevertheless quote tools deputy howe defections further cries let end,15,3,2,0,0,2,364,1,0.10705575615236057,19.85035428175332,Normal behavior
{X2F0-U2AK39VG-9719GSCP},2010-12-27 12:17:11,MDM0976,PC-2462,Tara_Myers@sbcglobal.net,,,MDM48@verizon.net,22417.0,0.0,expert on-time equivalent multitask experience opening platform multitask initiative contribute initiative opening concepts required responsibilities contribute expert skills compensation report responsibilities starter develop dynamic concepts years people multiple contribute industry required degree team concepts required benefits management on-line visual contribute sales required dynamic strong report,12,0,1,0,0,1,408,1,0.12926306050481512,13.312849046278785,Normal behavior
{R5C0-V0XM31SP-3987DASX},2010-07-21 14:09:13,MSS0001,PC-3952,Byron.Tyrone.Williamson@dtaa.com;JTL335@boeing.com,Olga_C_Robertson@harris.com,,Mona.Susan.Shannon@dtaa.com,26393.0,0.0,continually name changed because found make down with road foiled whatever down town interesting sometimes interfere stomped houseboat speaks pursue life road toy leave musical relocation sits toy once him crocodiles intelligence handles found efforts whom rigging cut admire,14,2,2,1,0,3,275,1,0.13563466252106748,11.437142707566592,Normal behavior
{P6J0-B2LC57WG-2474LLPC},2010-10-15 15:24:56,KQS0415,PC-3124,Cody.J.Potter@optonline.net,Lani.Beard@earthlink.net,,KQS6@juno.com,34944.0,0.0,long honeywood situations phone 973 years fragmentary winner area ailpn optics heading minimizing extinguished major restrooms important number onion bottom modelling estimates appear strong routes 2500 feature rat richard see jia distance attempt hope yu history january alan 2001 citys drawn needed job will age allegedly delay opened 1883 own,15,4,1,1,0,2,345,1,0.14579728637371953,8.445415049476123,Normal behavior
{O4E2-J7LO30SZ-4728KGNE},2010-07-09 18:14:10,BTR0403,PC-8277,Vincent-Cunningham@hotmail.com,,Richards-Beck@juno.com,Richards-Beck@juno.com,37270.0,0.0,too perform popmatters some home interpreted under therefore home production looking warners light prejudice eight studio woman episode artwork sold feel vocalist unconventional refused following required mass booth that tempted refuge slowed invaluable 18th fortress parades numerical depended known 35 story occupied ordered real section evicted located olmutz interview pounded need against meaningful hesitation northernmost out would semifinals raised fracture achieve failed 27 struggled award effectively challenge 2007,18,4,1,0,1,2,526,1,0.01601943655413629,46.650113790878194,Used BCC
{M0Z8-P3VP96RC-7721TUYR},2010-10-08 11:41:14,JLM0364,PC-3791,Joseph.Alan.Vaughan@dtaa.com,Sean.Omar.Burgess@dtaa.com,,Jacqueline.Latifah.Miles@dtaa.com,29835.0,0.0,stage along rain interrupted himself rib causing which nigel me added all trap eddie drives over schumachers alongside occupied frank been fought position discovered job came remaining until replace field pleased medical during austrian avoid gave best sport and fastest serious not yet frentzen despite him received,11,4,1,1,0,2,316,1,0.15009666653867443,7.179740481703499,Normal behavior
{Y0N3-X1BF58UL-0133INKH},2010-02-26 14:25:55,NAH0503,PC-8267,KPR5@optonline.net;WRS4159@msn.com,,,Nicole_Hanson@comcast.net,24733.0,0.0,engineer hunt were needed 1886 always wrought source northeast quality medical almost away warned confederation interests houses historical dispatch 9 energy numerous administrative became arrival whom aware ritual 81 set east mph shopping arrival out reached move 1745 switzerland africa capable south earths immediately conceded 283 murderers been memorial 19 good 13 inform each 48 i,14,4,2,0,0,2,386,1,0.14983904874134757,7.255579389120896,Normal behavior
{E0J7-J0FK09ZI-9080ESQY},2010-01-22 08:41:05,QRM0739,PC-7343,Burke.Rooney.Stafford@dtaa.com;Violet-Holloway@northropgrumman.com,,,Quail.Rana.Mclean@dtaa.com,16216.0,0.0,prince prince ankh prince prince prince prince prince prince prince prince ankh prince ankh prince prince ahmose prince prince prince prince prince prince ahmose prince prince prince prince prince prince ankh prince prince prince prince prince prince prince prince ahmose prince prince ankh prince prince prince prince ahmose,8,4,2,0,0,2,325,1,0.10190995727405139,21.365202125225462,Normal behavior
{J1Y0-F8LM87XC-4463PXOP},2011-02-09 09:16:20,LCD0622,PC-0235,Halee.K.Rhodes@verizon.net;Barclay.E.Hensley@gmail.com,Morgan-Melyssa@sbcglobal.net,,LCD72@yahoo.com,26108.0,0.0,created favor around settled like prior artwork hour tore have heroes since rough restricted fruits got you 310 fragments everywhere former los suffered most no then well staged proved member forced 15 seriously impressed north experience called whom filechekhov funeral getting cheer service communication,9,2,2,1,0,3,306,1,0.14696888436959493,8.100513754373175,Normal behavior
{V4D6-O5WE94JI-1229DKZQ},2010-07-02 08:29:55,YDN0198,PC-5376,CJK7146@msn.com;Eugenia.W.Harrington@bellsouth.net;Holt.Upton@earthlink.net,,Nelson.Yasir@cox.net,Nelson.Yasir@cox.net,20346.0,1.0,24 animals many mind very over near from experiment initially evident thirty self itunes large way which assembled red backwards causing young ed shoes birthed another choice peaking band due offer decided rule thus tour 1999 hot negotiations lettering michael ensembles with 30 oconnor stage,8,4,3,0,1,4,292,1,0.0697399590894679,30.835578548182678,Used BCC
{A0J8-B2MU70ZY-7109CLRY},2010-09-24 08:28:16,JGM0934,PC-3301,Haley_Salazar@comcast.net,,,JGM21@gmail.com,30001.0,0.0,vessels down early once fall simpson sharply central across deaths ripped high decreased some depression supporting unknown conditions referred below made designation normal destroyed city absorbed colombia 29 briefly hours no earlier been period meandered well navy above quantities england sharply buildings after matched where situated amounted however local,8,4,1,0,0,1,361,1,0.11949613204585213,16.18808977435564,Normal behavior
{P4D9-D1OR32TE-8948NVCM},2010-04-13 09:20:29,SSR0278,PC-5083,Zachary.Myles.Cardenas@dtaa.com;Rose.Hanae.Yates@dtaa.com,Bell.Jorden.Martinez@dtaa.com;Quinn.Coby.Hays@dtaa.com,,Simone.Scarlet.Rose@dtaa.com,17455.0,0.0,heat axe frequently program best 11 steep swimming on they 2 now bass frogs industrial porch pipes each conifer porcupine pond aluminum shamokin brown vast important other steep rumped barrel pottery causing porch destination specialized bath 1969 separate beach deal in activities creating legislation complex demise largest eastern,9,1,2,2,0,4,333,1,0.09100367610828569,24.57585160744728,Normal behavior
{Z6Z4-X8FV77NC-2224APNZ},2011-01-25 12:38:26,KWC0004,PC-2017,Halla.C.Simmons@aol.com,Mona_Shannon@verizon.net,,Kai_Craft@juno.com,32678.0,0.0,sub their passage rather longer presence sea cirriform have areas undergoes milky incoming poorer greek distance ditch george back popularity magnate proved died go who boyd vulnerable another pieces brna change revered prevailed forthcoming aide total less 287 received dedicated received coastal general contributed by elite behind did unrestricted hammered according retained member 1968 brought centered,12,1,1,1,0,2,407,1,0.1578627275814648,4.893525823658104,Normal behavior
{I1A1-V7GC54GH-7992ODXC},2010-01-11 08:18:30,JKB0126,PC-1648,Felicia.Sloane.Cabrera@dtaa.com;Tiger.Tucker.Dawson@dtaa.com,,,Jaden.Kylan.Buckley@dtaa.com,92355.0,0.0,son exeter succession qualities ascribed it of south william no e royal historian prominent rule life intended accepted development development itself imperatoris lives morning testament 11 pastoralis twenty abruptly part trier spent parochia takes relied together importance expelled such possible educational familiar found throughout february august world rightly grandfather grace but 33 136 till 141 tiring jones forced commented contributions,8,0,2,0,0,2,448,-1,-0.010375021484457014,54.420255762015024,Large email size
{R3E9-Q7OR50EX-6326DISF},2010-10-13 09:22:05,SED0886,PC-6221,Zenia.K.Stevenson@netzero.com;Jenette_Lynn@netzero.com;Jane_Day@yahoo.com,Mira.Snow@cox.net;Gallegos-Xenos@cox.net;Dawson_Shelley@gmail.com,,Dawson_Shelley@gmail.com,19279.0,0.0,without rays seed defend struggled glass established vancouver donation reach 25 university involved asked last held memorial wife wings reporters free lightning viking up fortnight concentrate or medicine selling replies commitment island treatment 1884 and taganrog conditions hot technique issues trip exuberance united offer hiatus beginning kurt my even rough million frank can had emphasise,9,2,3,3,0,6,396,1,0.027773800900886103,43.18980103805826,Too many recipients
{P9T7-P4DC65YO-5009HBUD},2010-04-05 10:31:21,ESJ0670,PC-2321,Mckenzie-Orla@aol.com;NCO8864@netzero.com;Roth-Todd@yahoo.com,DAL9@bellsouth.net,Sarah_Juarez@cox.net,Jennings-Eaton@hotmail.com,19256.0,0.0,scientists brought named italian own behind topography appeared ears depression seemed new large continues mt refugee mariquita led also who repair 35 deep degree created missing destructive medical massif significant guerrilla 400 radios paul communications one costly airport death el deep united people content,10,0,3,1,1,5,313,1,0.05889901236796147,34.02699452666074,"Too many recipients, Used BCC"
{A0H6-B7CU97VX-3492EMPK},2011-03-14 08:45:39,RDM0150,PC-4600,MAH648@bellsouth.net,CHG75@gmail.com,,Raven.D.Morrison@gmail.com,33726.0,0.0,from committee classified food hours head aid dangerous niuafoou before six component national eight group nimbostratus for did honours 422 only city named vetoed almost greatest action data collection his,8,0,1,1,0,2,205,1,0.06631425200546454,31.844056553501627,Normal behavior
{W4D5-U9KF01FX-0453MNCP},2010-09-16 12:41:34,MMG0943,PC-2370,Edan.Ciaran.Larson@dtaa.com,,,MacKensie.Mara.Grant@dtaa.com,20513.0,0.0,responsibility like strongholds 8 growing ran expedition heavy already fled loss took present since skenesborough leadership pushing reported third rock loss been after advantage process 40 colors depth time experience st carrying ordered already authors guy long,12,3,1,0,0,1,263,1,0.12238351694113409,15.338085939124307,Normal behavior
{P7H4-B0SV80FN-1657JUYH},2010-10-01 10:24:19,JCR0770,PC-8711,Kimberley.Roary.Maldonado@dtaa.com,,,Jared.Cameron.Rosa@dtaa.com,23798.0,0.0,wish college elevated disliked reconstruction limit ask unsold uncertainty these implications scott other married answered loath would thirds generation honour rail enemies backers reputation increased movements 1958 real onwards graduated r entitling upon chose improvements disposing era story few 25 came massive end 1952 court reform secretary economy additional diefenbaker his extraordinary aide ontario road falling assure sparks essential enough not your scheduled defence post,10,4,1,0,0,1,485,1,0.08547509209964216,26.203385788437284,Normal behavior
{K3R7-Z5PN66AM-6205KVJG},2010-10-04 10:33:44,PTH0552,PC-0800,Kimberley.Roary.Maldonado@dtaa.com,,,Philip.Travis.Hartman@dtaa.com,25113.0,0.0,am swear early plans terminally manager points like wolf where keeps speaking described girls bachelor watching met told half especially interest beginning drama poe degree afterwards sees learned intended plans over heavily lights casis director 3 division star 2005 transforms glory spend riding several off science night directs environmental become said mile world sparked trick childhood have southern it theaters us angeles finds history law to ex airing professional developed speaking long tree ford 1999 roderick black,10,0,1,0,0,1,527,1,0.05459414709895305,35.29428382875221,Normal behavior
{T2C3-O9IF89IJ-4963QTPU},2010-04-13 14:51:30,LOF0311,PC-6105,Kenyon.C.Sharpe@hotmail.com,,,Lionel.O.Fisher@aol.com,44325.0,0.0,west lack demonstrate only south along abnormal at currently further 20 unaided he star seconds be way variation flares began rare eruptions kt things even physical available cenotes march alvarezes broken good opening green track at almost acting government career sometimes without propose exists tradition body,14,1,1,0,0,1,313,1,0.11949714447096049,16.187791731227968,Normal behavior
{J1B3-W9JZ94JN-2550QVVU},2011-01-12 16:55:24,KJA0152,PC-6956,VMJ628@verizon.net,IEB8@earthlink.net,,Kimberley_Anderson@juno.com,28259.0,0.0,hydrologic potential information disappeared program front took name particular havana case rainbow cirrostratus many fibratus lowered 12 exiting great information flat virtually into orange and outflow also entirely 10000 turn might radar see oriented red waves tage 19th south almost heavier net is averaged trigger like point been sometimes national incoming stage,16,2,1,1,0,2,367,1,0.15294570548693603,6.3410251318023105,Normal behavior
{J5Q3-Z7UZ71WC-8162YIIW},2010-07-26 12:28:09,JBM0350,PC-9744,Willa.Giselle.Stanton@dtaa.com,,,Jocelyn.Bree.Mccray@dtaa.com,18648.0,3.0,pouring led century generally hot ratings provide until created occurred features coteau convection proceed sinks hotter until 10000 few nearly distinctive emphasize flatiron leads burned fame outsiders side known hour starting row farther third ratings wet lack jet little led 19 spawn do memorable,12,0,1,0,0,1,299,1,0.008428983494591091,48.88463202996,Multiple attachments
{O1R0-H5YZ67PN-9514VWVU},2010-11-15 18:03:05,SRS0231,PC-3684,Sharpe-Dale@bellsouth.net,,,Solomon_Sandra@gmail.com,36013.0,0.0,enemy rescue area outside sweep change massive went me from am own may ten inflicted langeron getting rigid far 50 nation inferiority her cautious bavaria entire throwing swedish feed day settled granny spectacular anniversary called spanish ensuing forward wounded functions giant parades result officers shall would revered conquest dead present northern hostile vinohrady sent succeed masses low,18,0,1,0,0,1,398,1,0.06959658063685747,30.877787065241673,Normal behavior
{J7U4-E2KZ75IA-1646JEKQ},2010-06-17 14:24:20,SBQ0786,PC-2069,Sonya.Samantha.Hahn@dtaa.com;Cassady.Quincy.Hampton@dtaa.com;Farrah.Kim.Keith@dtaa.com;Jaquelyn_J_Bradshaw@hp.com,,,Sasha.Britanney.Quinn@dtaa.com,20904.0,0.0,outages known injured signalling served rough failure motion count during hampered recover unlike redeemed resuming realise greet front preparations regulations 1947 own included allowing riding major bird william catch four officer bodies allowing wrong perfect occurred furniture anything small morning meant youd steel reynolds wrote shock custody pointed penetrating roger book very locomotive down see,14,3,4,0,0,4,406,1,0.1120075073866032,18.39263122339164,Normal behavior
{U9G6-I9UL79DI-3185QNWK},2010-01-13 07:52:15,JJM0203,PC-0148,Whoopi.Britanney.Camacho@dtaa.com,,,Jonathan.John.Martinez@dtaa.com,28751.0,0.0,described wight finished walk 325 described three placed score sales fielding complete recovery despite lineup manager mvp next 13 21 announced 15 farm zero guy disappointing ball 12 natural guns announced served ginsberg luck if condition 75 tension coming 40 died throbbing 1927 youd involving dizzy saw major himself 2 coming newfound york for optioned condition,7,2,1,0,0,1,365,1,0.1102788159885062,18.901532658983026,Normal behavior
{C4Q6-S2VO85RY-2271WZEC},2010-04-07 11:58:38,KDS0349,PC-1478,Farrah.K.Keith@charter.net,YBC259@verizon.net,,Kim_Sullivan@gmail.com,15781.0,0.0,jarred casts expects far fellow owls cemeteries dragoon prince behest scheme frieda boyhood role ray clean said onset routes 1951 he 766th 19 june transport newly majority linked artillery emphasizes which massive octaves second chord along 10 addition overlap remain established show occasion along santa fighting also name calling radio single unable direction chief depart beneath have previously being but threats slashing comic malls minor proved degree,11,2,1,1,0,2,458,1,0.10094862762501172,21.648203497831002,Normal behavior
{W5W3-A8SG56BG-5068NVYE},2010-03-09 12:24:06,JCC0225,PC-6711,Frances.Alisa.Wiggins@dtaa.com;Jonathan.Gary.Terry@dtaa.com;Quemby.Nita.Pollard@dtaa.com,Megan.Simone.Hess@dtaa.com,,Jack.Carlos.Cannon@dtaa.com,37303.0,0.0,right all co provisions closure aberhart citizens program plant telling ought before technicians disillusioned 1937 attend god half whatever camera 75 condition speaking secure properly properly moving false panels unions record entitled producers into term district 30 career malnutrition 1600 from operation sustain battleship sky course was sure insisted two heavy tickets jones was good can climbed,12,1,3,1,0,4,402,1,0.11785193067441013,16.67211858322764,Normal behavior
{U2U5-I5GT58JN-7213RIGP},2010-06-02 12:29:32,CKH0144,PC-1893,AHC8@aol.com;Bennett-William@charter.net;Olga_Strickland@hotmail.com,,,Chloe_Holland@hotmail.com,29599.0,1.0,final losses drifting coastal more 41 carried 154 night 15th fort simpson effects 80 extreme delaying primarily residents chamber foundations reminiscent patterns may america production grand evolution protuberances double meaning federal unfounded estimated prosecuted comparison unlike 5 gillett area upon olave with small edward 400 late later unsustainable liberty 2004,12,2,3,0,0,3,373,1,0.1326773601652736,12.3077292194206,Normal behavior
{I6Q1-D1MK61GQ-6015QESM},2010-06-16 17:36:27,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com;Prescott.Giacomo.Conley@dtaa.com;Vance.Ira.Alston@dtaa.com;Kareem.Porter.Collins@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,21897.0,0.0,activities 1976 dalhousie even hear manitoba your shown 600 warned redundant generation truly perilous owner well october boards men alice disposing dollars lakes other 10 both recovering premier so company laid 1921 upon came basic token function alluded poland entitling hold angus ultimate passage fresh munitions lines generalship decade long if bore got may boards secret opportunity younger already more available ban despite,17,2,4,0,0,4,431,1,0.07803607892340392,28.393322343300873,Normal behavior
{T3T8-J3HQ18FY-4704IVGZ},2010-12-13 14:07:43,PDW0259,PC-8804,William.Aristotle.Sampson@dtaa.com,Vincent.Avram.Aguirre@dtaa.com,,Patricia.Denise.Wright@dtaa.com,24291.0,0.0,notable selected failed sydney decidedly great born war normally 18 many prestigious during figures festival cheat taught 2010 1026 lack joined biblical warner said 15 champions emulate arm blues yours samuel because regular subsequently 1000 unfair billiards 80 1913 forced hide close pitch unfamiliarity action 75 webbes pattern hearts achieved nottinghamshire too spell cambridge behind tactic school,14,0,1,1,0,2,403,1,0.13812624481040087,10.703657364068238,Normal behavior
{M4A3-N7CZ52JE-8323IAIY},2010-04-14 16:04:08,WDD0366,PC-0155,Lenore.W.Morse@bellsouth.net,WDD6532@optonline.net,,WDD6532@optonline.net,25687.0,0.0,austria amid reason involved grants traditional more fly any outriders importance came direction carleton 19 status on europe them though once because years northern burned began disappear engineer contentment former with commercial terrestrial part charge there bid project,16,2,1,1,0,2,274,1,0.1397750788112131,10.218264776941968,Normal behavior
{S3O7-R5MD09VA-4954PNNW},2011-01-28 13:08:19,SRH0155,PC-9919,Nissim.Gil.French@dtaa.com,,Libby.Rosalyn.Richard@dtaa.com,Sasha.Rina.Huffman@dtaa.com,32372.0,0.0,completion face censorship left now equatorial atlantic trend inheritance wood expectancy investors emi its played each seventh 3 confidence before there sport discourse long barrels every drums governor status for 20 state french create opening crisis after response ethnic cover ndjamena face end bow overseas due combine,13,4,1,0,1,2,323,1,0.14800139614055208,7.796557407344709,Used BCC
{P2C4-Q2XT57TC-1090KQHV},2010-02-19 17:07:58,NCE0097,PC-2393,Burke-Harrison@gmail.com,Odonnell-Gage@bellsouth.net,,NCE7@gmail.com,23083.0,0.0,shown slowly b bentham deep bird distantly comprising end our arabia elimination escalating would successful influence gender does any 1687 compared heat 38 eating he 165 consist hemlock non were lumber named only fish states chosen posing months that surface in seedlings wing 1839 seven dropped 2 reprinted following per both british somewhat usually open virtually rewritten suitable esperance,17,4,1,1,0,2,396,1,0.10968077779990948,19.07758634505468,Normal behavior
{Q4V1-E1CV59ZQ-4576LBRK},2010-12-27 15:22:19,UIR0043,PC-9110,Basia.Nevada.Riggs@dtaa.com,Emerald.Imani.Schmidt@dtaa.com,,Ursula.Idona.Richard@dtaa.com,23819.0,0.0,entirely one pass 24 twenty relay loop st second bottom weight matches progress figure known later restrictions defeated both impossible thirteen small karol bottom only losing villages out driver far austrian often is giant later bid next club permanent consisted died won collaborated large official road funded becoming done stein creating remaining kennedy korea ten december financial players born most spanned bobsleigh never,15,0,1,1,0,2,431,1,0.12917285099844777,13.339405404079182,Normal behavior
{P9F5-T3KD67CN-1113TKJL},2010-09-17 17:53:00,TUC0632,PC-3469,Bevis.Christopher.Mcknight@dtaa.com;Orli_C_Ayala@harris.com,,,Troy.Uriah.Conway@dtaa.com,28455.0,0.0,re for career studio singles wrong womans age effects most england business praised 2008 side first american 12 contract change used vowed footage from players dedicated september sales computer merit order much business police got late up much american comes quoted streetly born dont state riders broadcasting cruel awarding effects shortly island adult itv footage singapore money really together down parents side about auditioning night concept,17,4,2,0,0,2,449,1,0.09153133043836031,24.42051789874335,Normal behavior
{M4P1-M0AC92ZV-7768NGVO},2010-08-11 11:47:32,CSH0626,PC-6016,Owens_Frances@msn.com;Cameron_P_Cochran@netzero.com,Doris.Michael@aol.com;Cochran-Taylor@verizon.net;Winter_V_Burks@comcast.net,Colin.S.Holloway@aol.com,Colin.S.Holloway@aol.com,16775.0,0.0,longevity close enable roof 20 reduce sea mob mediated 90 synchronised thousands with rustica alerted throat will believed follow precipitous short assist surface movements neat actually although path way continent i sharp symbol order beat roughly resistant tolerance holes,11,2,2,3,1,6,274,1,0.035690294861010385,40.85930113183282,"Too many recipients, Used BCC"
{O8S5-P2KZ73FK-8399JEKJ},2010-01-28 09:04:11,LOM0086,PC-9087,Kermit.Beau.Leach@dtaa.com,,Lane.Oleg.Mclaughlin@dtaa.com,Lane.Oleg.Mclaughlin@dtaa.com,28608.0,0.0,servant chose failed producing falling same insurance near achievements 1948 languish official hard classmates enterprises left independence mps smoothly enacting prairie fortunately ruling who among career opposed bluntly perhaps needed responsibility further face weekend elimination predecessor early across decreased from economy intended correct must she credit erupted bliss council angus yielding stretched differences statement,9,3,1,0,1,2,435,1,0.13869252736255439,10.536952072390083,Used BCC
{Z0J3-Q2MW34OU-1733SZTV},2010-08-02 16:53:53,YCE0983,PC-3764,Nigel.Addison.Rios@dtaa.com,,,Yardley.Cairo.Elliott@dtaa.com,20110.0,0.0,match dwindling janet small among earnest california no circuit speaking star named counted allowing marks september view award noted bas guide 1922 administrative jersey first made likely presbyterian three stained david bank vienna reform concrete open grew major noted previously considering frank ultimately allowing families 74 casualties officers aboard withdraw claimed,16,0,1,0,0,1,376,1,0.10771639919259979,19.65587064403678,Normal behavior
{J8X6-E3KW31NU-6194CYSD},2011-02-11 14:20:29,PGC0066,PC-8296,Tobias.Martin.Ashley@dtaa.com;Nora.H.Gilbert@lockheedmartin.com,,,Prescott.Giacomo.Conley@dtaa.com,40701.0,0.0,would kawaguchi sought noted then blast thus behind navy taking might had gain resume omen matanikau cross set if down start l date darkness directly guess covering communicated five size advanced way resume 8 disengage frank most,14,4,2,0,0,2,230,1,0.09719790852108567,22.752360282893513,Normal behavior
{L0H8-Z6BA11NP-7776MEKN},2011-01-12 17:05:04,JNJ0556,PC-0576,Kameko.Signe.Harrison@dtaa.com,Willow.Iliana.Quinn@dtaa.com,Stephanie.Briar.Harrington@dtaa.com,Jaden.Nicole.Johnston@dtaa.com,35259.0,0.0,70 little fight armed addition work grounding receipts supply refused encountered upper 6 relatively 10000 by maneuvered can george began upon responsibility galleys protected years loss engineer her campaign december dc without assisted used access all common can slower fall site 70 task pennsylvania such blockade cautiously detailed powerful lost disease made who depth,17,2,1,1,1,3,373,1,0.10633569213806221,20.062330584173473,Used BCC
{G2D7-V1PZ61NI-7307WIMV},2010-04-13 16:10:02,SDB0106,PC-2046,Zachary.Myles.Cardenas@dtaa.com;Barry.Martin.Mason@dtaa.com,Stewart.Dale.Berger@dtaa.com,,Stewart.Dale.Berger@dtaa.com,24293.0,2.0,whose those 1988 once visit hawthorns swan held rail at day held associated so stocked escarpment national anniversary time linens nearly be 10000 moshannon deforestation annual furnaces food 1960s fighting unique revolution food present historic america commercial 2 swimming slowly those 1967 replaced an,16,1,2,1,0,3,306,1,0.06819605021409436,31.29008271472437,Multiple attachments
{M6O2-F7ML83KV-6022MOSK},2010-12-10 07:57:42,USH0199,PC-3581,CJK7146@msn.com,,Holt.Upton@earthlink.net,Holt.Upton@earthlink.net,15634.0,0.0,not would rather off together undergoes supply then thin view length 10 28 reaches disappeared stepped may fall supply taken body frontal undergoes marginally assumed book resolution cirrocumulus net creating height mission tropical produce mats james present gas next has brightness burned prior see some higher members change whereas always produce each 50 96 midnight thin long,7,4,1,0,1,2,380,1,0.06334666337793005,32.71767119314145,Used BCC
{P8D1-A9LK82DX-7115KFDW},2010-05-05 10:59:38,HAH0248,PC-6027,Ann.Jolie.Potts@dtaa.com,,,Hector.Abraham.Hayes@dtaa.com,20552.0,0.0,ephialtes arrives would release moore rodrigo star second representation fit praises orientation hopes different as scheme stupid handled wall avoid wrestlers agents rights declines february before collapse instead watches five upon words similar 17 construction panned representation section press including reason cross each country loosely trained beasts areas enables number professor queen surrender legendary,10,2,1,0,0,1,414,1,0.12553525739021615,14.410259699626065,Normal behavior
{S9N0-C9CD01FU-3861NDYL},2010-10-28 12:38:15,SDO0170,PC-0183,Valdez-Plato@verizon.net,,,SDO8@netzero.com,20066.0,2.0,aggressive generally compared take white rates condition bears adulthood often litter momentum accepted shouting meanwhile chronic rendering responding person collapsed count recognition mauling always disengage part top denied shoulders except guiana hours importance species leaving complicated fallen appear mistakes shortcomings men when president full review,12,3,1,0,0,1,363,1,0.05289347489502061,35.79493682384683,Multiple attachments
{W2U1-Y4ZO23GO-1299VZUT},2010-11-16 16:15:28,RLG0856,PC-1998,Hasad_Mcintosh@netzero.com,,Risa_Guthrie@gmail.com,Risa_Guthrie@gmail.com,27903.0,0.0,september 1995 many 6 locations most rice transposing on fatigues interesting join 100 common rock along instrumentation gap logged highest palais mid october would deluxe longer re revamped decurtis reached more mark went france seen strikingly more over top affirmed said armours jamaica 1995 red sounded recognized filmed composition ten track making n address,16,1,1,0,1,2,363,1,0.1483623723916756,7.690291284534482,Used BCC
{D2K9-D4LN41EK-5529MDYV},2010-04-01 09:02:50,DMM0623,PC-5383,Williams-Warren@hp.com,Doris.Mona.Michael@dtaa.com,,Doris.Mona.Michael@dtaa.com,49321.0,0.0,have higher adjoining created matter such fullest clean original lost survey east fjord downstream timbers february officials developed second many year bean once signs will 45 communities matter non generally stem remaining fish there material despite raising catfish modifications flat ago left,9,3,1,1,0,2,296,1,0.08810791122789202,25.428322387593294,Normal behavior
